2019-12-04 04:20:12+08,1006.88,0,1579,1784
2019-12-04 04:30:14+08,1006.93,0.5,1575,1780
2019-12-04 04:40:12+08,1007,0,1571,1776
2019-12-04 04:50:12+08,1007.09,0,1567,1772
2019-12-04 05:00:12+08,1007.34,0,1565,1770
2019-12-04 05:10:12+08,1007.41,0,1561,1766
2019-12-04 05:20:12+08,1007.53,0,1559,1764
2019-12-04 05:30:13+08,1007.48,0,1556,1761
2019-12-04 05:40:12+08,1007.58,0,1553,1758
2019-12-04 05:50:12+08,1007.77,0,1550,1755
2019-12-04 06:00:13+08,1008,0,1547,1752
2019-12-04 06:10:12+08,1008.05,0,1544,1749
2019-12-04 06:20:12+08,1008.16,0,1542,1747
2019-12-04 06:30:12+08,1008.27,0,1540,1745
2019-12-04 06:40:12+08,1008.29,0,1539,1744
2019-12-04 06:50:13+08,1008.34,0,1537,1742
2019-12-04 07:00:13+08,1008.52,0,1536,1741
2019-12-04 07:10:12+08,1008.6,0,1534,1739
2019-12-04 07:20:12+08,1008.7,0,1531,1736
2019-12-04 07:30:14+08,1008.83,0,1530,1735
2019-12-04 07:40:12+08,1009.02,0,1529,1734
2019-12-04 07:50:13+08,1009.18,0,1527,1732
2019-12-04 08:00:12+08,1009.19,0,1527,1732
2019-12-04 08:10:13+08,1009.25,0,1526,1731
2019-12-04 08:20:13+08,1009.38,0.5,1523,1728
2019-12-04 08:30:12+08,1009.43,0,1521,1726
2019-12-04 08:40:12+08,1009.42,0,1520,1725
2019-12-04 08:50:12+08,1009.56,0,1518,1723
2019-12-04 09:00:12+08,1009.51,0,1517,1722
2019-12-04 09:10:14+08,1009.51,0,1516,1721
2019-12-04 09:20:13+08,1009.53,0,1513,1718
2019-12-04 09:30:12+08,1009.76,0,1513,1718
2019-12-04 09:40:12+08,1009.83,0,1510,1715
2019-12-04 09:50:13+08,1009.89,0,1509,1714
2019-12-04 10:00:12+08,1010,0,1507,1712
2019-12-04 10:10:12+08,1010.01,0,1507,1712
2019-12-04 10:20:13+08,1010.12,0,1504,1709
2019-12-04 10:30:13+08,1010.13,0,1503,1708
2019-12-04 10:40:12+08,1010.2,0,1501,1706
2019-12-04 10:50:13+08,1010.15,0,1501,1706
2019-12-04 11:00:12+08,1010,0,1499,1704
2019-12-04 11:10:12+08,1009.93,0,1498,1703
2019-12-04 11:20:12+08,1009.68,0,1496,1701
2019-12-04 11:30:14+08,1009.59,0,1495,1700
2019-12-04 11:40:12+08,1009.46,0,1493,1698
2019-12-04 11:50:12+08,1009.31,0,1490,1695
2019-12-04 12:00:13+08,1009.11,0,1488,1693
2019-12-04 12:10:14+08,1008.9,0,1488,1693
2019-12-04 12:20:12+08,1008.75,0,1485,1690
2019-12-04 12:30:12+08,1008.61,0,1485,1690
2019-12-04 12:40:14+08,1008.44,0,1483,1688
2019-12-04 12:50:13+08,1008.33,0,1483,1688
2019-12-04 13:00:12+08,1008.19,0,1482,1687
2019-12-04 13:10:13+08,1008.15,0,1482,1687
2019-12-04 13:20:12+08,1008.01,0,1480,1685
2019-12-04 13:30:13+08,1007.85,0,1481,1686
2019-12-04 13:40:13+08,1007.76,0,1481,1686
2019-12-04 13:50:12+08,1007.78,0,1481,1686
2019-12-04 14:00:12+08,1007.69,0,1480,1685
2019-12-04 14:10:14+08,1007.59,0,1479,1684
2019-12-04 14:20:12+08,1007.63,0,1477,1682
2019-12-04 14:30:12+08,1007.52,0,1477,1682
2019-12-04 14:40:12+08,1007.43,0,1477,1682
2019-12-04 14:50:12+08,1007.38,0,1477,1682
2019-12-04 15:00:12+08,1007.23,0,1477,1682
2019-12-04 15:10:12+08,1007.25,0,1475,1680
2019-12-04 15:20:13+08,1007.21,0,1476,1681
2019-12-04 15:30:12+08,1007.23,0,1476,1681
2019-12-04 15:40:13+08,1007.29,0,1475,1680
2019-12-04 15:50:12+08,1007.44,0,1475,1680
2019-12-04 16:00:12+08,1007.48,0,1475,1680
2019-12-04 16:10:12+08,1007.71,0,1476,1681
2019-12-04 16:20:12+08,1007.75,0,1476,1681
2019-12-04 16:30:12+08,1007.92,0,1477,1682
2019-12-04 16:40:13+08,1008.03,0,1478,1683
2019-12-04 16:50:12+08,1008.07,0,1478,1683
2019-12-04 17:00:12+08,1008.21,0,1478,1683
2019-12-04 17:10:12+08,1008.33,0,1478,1683
2019-12-04 17:20:13+08,1008.5,0,1478,1683
2019-12-04 17:30:14+08,1008.58,0,1478,1683
2019-12-04 17:40:12+08,1008.73,0,1479,1684
2019-12-04 17:50:13+08,1008.92,0,1477,1682
2019-12-04 18:00:12+08,1008.97,0,1478,1683
2019-12-04 18:10:12+08,1009.07,0,1480,1685
2019-12-04 18:20:12+08,1009.18,0,1479,1684
2019-12-04 18:30:12+08,1009.32,0,1479,1684
2019-12-04 18:40:12+08,1009.48,0,1479,1684
2019-12-04 18:50:12+08,1009.42,0,1478,1683
2019-12-04 19:00:13+08,1009.68,0,1480,1685
2019-12-04 19:10:14+08,1009.92,0,1479,1684
2019-12-04 19:20:13+08,1010.11,0,1478,1683
2019-12-04 19:30:12+08,1010.28,0,1479,1684
2019-12-04 19:40:13+08,1010.43,0,1479,1684
2019-12-04 19:50:12+08,1010.34,0,1480,1685
2019-12-04 20:00:12+08,1010.39,0,1479,1684
2019-12-04 20:10:12+08,1010.41,0,1479,1684
2019-12-04 20:20:12+08,1010.52,0,1479,1684
2019-12-04 20:30:12+08,1010.52,0,1479,1684
2019-12-04 20:40:13+08,1010.7,0,1479,1684
2019-12-04 20:50:12+08,1010.83,0,1479,1684
2019-12-04 21:00:12+08,1010.98,0,1479,1684
2019-12-04 21:10:12+08,1010.83,0,1479,1684
2019-12-04 21:20:12+08,1010.83,0,1479,1684
2019-12-04 21:30:12+08,1011.03,0,1479,1684
2019-12-04 21:40:12+08,1011.02,0,1480,1685
2019-12-04 21:50:12+08,1010.93,0,1480,1685
2019-12-04 22:00:12+08,1011.03,0,1480,1685
2019-12-04 22:10:12+08,1011.06,0,1479,1684
2019-12-04 22:20:12+08,1011.07,0,1479,1684
2019-12-04 22:30:12+08,1011.1,0,1478,1683
2019-12-04 22:40:12+08,1011.05,0,1478,1683
2019-12-04 22:50:12+08,1011.19,0,1478,1683
2019-12-04 23:00:12+08,1011.18,0,1479,1684
2019-12-04 23:10:12+08,1011.2,0,1479,1684
2019-12-04 23:20:12+08,1011.19,0,1478,1683
2019-12-04 23:30:12+08,1011.11,0,1478,1683
2019-12-04 23:40:12+08,1011.11,0,1478,1683
2019-12-04 23:50:12+08,1011.11,0,1478,1683
2019-12-05 00:00:12+08,1011.11,0,1478,1683
2019-12-05 00:10:13+08,1011.05,0,1478,1683
2019-12-05 00:20:13+08,1010.91,0,1478,1683
2019-12-05 00:30:12+08,1010.85,0,1478,1683
2019-12-05 00:40:13+08,1010.89,0,1479,1684
2019-12-05 00:50:12+08,1010.8,0,1479,1684
2019-12-05 01:00:12+08,1010.73,0,1478,1683
2019-12-05 01:10:12+08,1010.7,0,1478,1683
2019-12-05 01:20:12+08,1010.67,0,1478,1683
2019-12-05 01:30:12+08,1010.55,0,1478,1683
2019-12-05 01:40:13+08,1010.38,0,1478,1683
2019-12-05 01:50:12+08,1010.25,0,1478,1683
2019-12-05 02:00:12+08,1010.23,0,1479,1684
2019-12-05 02:10:12+08,1010.16,0,1479,1684
2019-12-05 02:20:12+08,1010.13,0,1479,1684
2019-12-05 02:30:12+08,1010.21,0,1479,1684
2019-12-05 02:40:12+08,1010.18,0,1478,1683
2019-12-05 02:50:12+08,1010.16,0,1478,1683
2019-12-05 03:00:12+08,1010.24,0,1478,1683
2019-12-05 03:10:14+08,1010.16,0,1479,1684
2019-12-05 03:20:12+08,1010.21,0,1478,1683
2019-12-05 03:30:12+08,1010.28,0,1478,1683
2019-12-05 03:40:12+08,1010.37,0,1478,1683
2019-12-05 03:50:14+08,1010.34,0,1478,1683
2019-12-05 04:00:14+08,1010.29,0,1478,1683
2019-12-05 04:10:12+08,1010.38,0,1478,1683
2019-12-05 04:20:12+08,1010.18,0,1478,1683
2019-12-05 04:30:12+08,1010.32,0,1479,1684
2019-12-05 04:40:12+08,1010.44,0,1478,1683
2019-12-05 04:50:12+08,1010.56,0,1478,1683
2019-12-05 05:00:13+08,1010.72,0,1478,1683
2019-12-05 05:10:14+08,1010.81,0,1478,1683
2019-12-05 05:20:13+08,1010.89,0,1478,1683
2019-12-05 05:30:12+08,1010.98,0,1478,1683
2019-12-05 05:40:12+08,1011.08,0,1478,1683
2019-12-05 05:50:12+08,1011.21,0,1478,1683
2019-12-05 06:00:12+08,1011.45,0,1478,1683
2019-12-05 06:10:14+08,1011.67,0,1478,1683
2019-12-05 06:20:12+08,1011.83,0,1478,1683
2019-12-05 06:30:13+08,1011.84,0,1478,1683
2019-12-05 06:40:13+08,1011.9,0,1478,1683
2019-12-05 06:50:13+08,1011.91,0,1478,1683
2019-12-05 07:00:12+08,1011.97,0,1479,1684
2019-12-05 07:10:12+08,1012.11,0,1479,1684
2019-12-05 07:20:12+08,1012.19,0,1479,1684
2019-12-05 07:30:12+08,1012.4,0,1479,1684
2019-12-05 07:40:12+08,1012.54,0,1479,1684
2019-12-05 07:50:12+08,1012.81,0,1479,1684
2019-12-05 08:00:12+08,1012.88,0,1479,1684
2019-12-05 08:10:13+08,1012.98,0,1480,1685
2019-12-05 08:20:12+08,1013.05,0,1480,1685
2019-12-05 08:30:12+08,1013.15,0,1480,1685
2019-12-05 08:40:12+08,1013.06,0,1480,1685
2019-12-05 08:50:12+08,1013.07,0,1479,1684
2019-12-05 09:00:13+08,1013.09,0,1479,1684
2019-12-05 09:10:12+08,1013.07,0,1479,1684
2019-12-05 09:20:12+08,1012.97,0,1478,1683
2019-12-05 09:30:12+08,1013.02,0,1477,1682
2019-12-05 09:40:12+08,1012.76,0,1478,1683
2019-12-05 09:50:12+08,1012.78,0,1477,1682
2019-12-05 10:00:12+08,1012.64,0,1477,1682
2019-12-05 10:10:14+08,1012.58,0,1477,1682
2019-12-05 10:20:12+08,1012.42,0,1477,1682
2019-12-05 10:30:12+08,1012.22,0,1476,1681
2019-12-05 10:40:12+08,1012.04,0,1476,1681
2019-12-05 10:50:12+08,1011.91,0,1476,1681
2019-12-05 11:00:12+08,1011.93,0,1476,1681
2019-12-05 11:10:12+08,1011.75,0,1475,1680
2019-12-05 11:20:12+08,1011.52,0,1476,1681
2019-12-05 11:30:13+08,1011.18,0,1475,1680
2019-12-05 11:40:12+08,1011.16,0,1474,1679
2019-12-05 11:50:12+08,1011.09,0,1474,1679
2019-12-05 12:00:12+08,1010.86,0,1473,1678
2019-12-05 12:10:12+08,1010.69,0,1474,1679
2019-12-05 12:20:12+08,1010.49,0,1473,1678
2019-12-05 12:30:12+08,1010.41,0,1473,1678
2019-12-05 12:40:13+08,1010.31,0,1474,1679
2019-12-05 12:50:12+08,1010.04,0,1474,1679
2019-12-05 13:00:13+08,1009.88,0,1474,1679
2019-12-05 13:10:12+08,1009.68,0,1474,1679
2019-12-05 13:20:14+08,1009.65,0,1474,1679
2019-12-05 13:30:12+08,1009.52,0,1475,1680
2019-12-05 13:40:12+08,1009.67,0,1473,1678
2019-12-05 13:50:13+08,1009.83,0,1474,1679
2019-12-05 14:00:12+08,1009.67,0,1473,1678
2019-12-05 14:10:12+08,1009.76,0,1476,1681
2019-12-05 14:20:12+08,1009.57,0.5,1477,1682
2019-12-05 14:30:13+08,1009.37,0,1478,1683
2019-12-05 14:40:14+08,1009.18,0,1481,1686
2019-12-05 14:50:12+08,1009.18,0.5,1486,1691
